episode_number,episode_pid,episode_title,episode_date,track_type,title,artist,release_year,original_year,is_cover,original_artist,genre1,genre2,genre3,other_genres,spotify_id,album_art_url,mb_recording_id,mb_work_id,source,needs_review,notes
65,m001xng0,Maya Youssef and Keelan Carew ride into the sunset: Series 8,2024-03-29,background,Brimful of Asha,Cornershop,1997,,False,Tjinder Singh,britpop,,,,3gWZ8TJ6oIpJWQBfrUOksW,https://i.scdn.co/image/ab67616d000048514934e5682e4444406294ab0c,650af3a5-a964-4c4a-99e6-8449ac2f0e6c,21313724-0605-30de-916b-d3a20848a4d3,spotify+musicbrainz,False,
64,m001xfxf,Eliza Carthy and Tim Rhys-Evans share the joys of singing: Series 8,2024-03-22,background,Hotel California,The Eagles,1976,,False,,classic rock,yacht rock,soft rock,,40riOy7x9W7GXjyGp4pjAv,https://i.scdn.co/image/ab67616d000048514637341b9f507521afa9a778,e1eb0188-f52c-403f-9bc7-95316b74844b,,spotify+musicbrainz,False,
64,m001xfxf,Eliza Carthy and Tim Rhys-Evans share the joys of singing: Series 8,2024-03-22,background,The Flower Duet from the opera Lakmé,Léo Delibes,2012,,False,,ballet,opera,classical,,7GKamT7SO5EOEZB1c9Q76c,https://i.scdn.co/image/ab67616d00004851fdc171fb73a711bcfbf9b669,f16f870d-9258-4749-b59b-bcae40abc04c,,spotify+musicbrainz,False,
64,m001xfxf,Eliza Carthy and Tim Rhys-Evans share the joys of singing: Series 8,2024-03-22,background,Eye of the Tiger,Survivor,1985,,False,Jim Peterik,alternative rock,hard rock,pop rock,,2KH16WveTQWT6KOG9Rg6e2,https://i.scdn.co/image/ab67616d00004851f4a2ccbe20d6d52f16816812,7dd6671a-e64b-43e5-9948-819c4fe940fa,f6096969-1f3a-30d4-8735-9e521f9d8639,spotify+musicbrainz,False,
64,m001xfxf,Eliza Carthy and Tim Rhys-Evans share the joys of singing: Series 8,2024-03-22,background,Battalia a 10,Heinrich Ignaz Franz Biber,1990,,False,,baroque,early music,,,05gWZsp0mcYcBRfAmlxX69,https://i.scdn.co/image/ab67616d0000485127783d88d7ab5e3aa113b15f,51013f90-781e-44da-83e5-c801474b5ed3,,spotify+musicbrainz,False,
64,m001xfxf,Eliza Carthy and Tim Rhys-Evans share the joys of singing: Series 8,2024-03-22,background,Die Katz (The Cat),Heinrich Ignaz Franz Biber,2006,,False,Heinrich Ignaz Franz von Biber,baroque,early music,,,3EcVM4ktZ85b6QRSBmC9jw,https://i.scdn.co/image/ab67616d00004851144c117972ee30da7fe6993a,d7579608-13c9-4328-bda7-23ad09c3448b,3bedc44c-1867-4804-a10c-f77e6aaa20c1,spotify+musicbrainz,False,
64,m001xfxf,Eliza Carthy and Tim Rhys-Evans share the joys of singing: Series 8,2024-03-22,background,"Mack the Knife by Kurt Weill and Bertolt Brecht, sung",Ella Fitzgerald,2014,,True,Kurt Weill,jazz,vocal jazz,swing music,,5NSclvohOc6MlydkxBnWrJ,https://i.scdn.co/image/ab67616d000048513e98a81cec2d893164a7a0b3,ebda3eb1-8a33-4ff2-b064-8895bd49119e,b85bbbc9-54f2-3aab-8b27-fb1d510c6e15,spotify+musicbrainz,False,
63,m001x5c6,Anne Dudley and Emily Sun are on a Mission: Series 8,2024-03-15,featured,Babooshka,Kate Bush,1980,,False,Kate Bush,art pop,baroque pop,art rock,,53Mz9H5UvWMQUXHZnaZYKQ,https://i.scdn.co/image/ab67616d00004851786b6e14d94db2177fe8f9df,0315b702-e951-4e4d-bf77-c74436456408,766cde25-69a2-30d0-9e6b-b39e144d4bee,spotify+musicbrainz,False,
63,m001x5c6,Anne Dudley and Emily Sun are on a Mission: Series 8,2024-03-15,featured,Piano Concerto in A Minor (1st mvt),Edvard Grieg,2014,,False,,classical,classical piano,,,4ZjhZdjc5lzeox7tAdIps6,https://i.scdn.co/image/ab67616d000048514d8f8d83f4b667089266c19f,78c8241e-031f-4283-8cec-1eca04f1ea55,,spotify+musicbrainz,False,
63,m001x5c6,Anne Dudley and Emily Sun are on a Mission: Series 8,2024-03-15,featured,Theme from Mission: Impossible,Lalo Schifrin,2023,,False,,brazilian jazz,exotica,,,48gNYbYMTybULdZA8AZ4m7,https://i.scdn.co/image/ab67616d000048515a4d48ca065ef635565b8749,bbda3328-f188-4fda-892a-cf32c2563f29,,spotify+musicbrainz,False,
63,m001x5c6,Anne Dudley and Emily Sun are on a Mission: Series 8,2024-03-15,featured,The Roaring Promenade,"John McSherry, Brendán Quinn & Francis McIlduff",2025,,False,,,,,,5STjn9OmRoyVMKbaylokXp,https://i.scdn.co/image/ab67616d0000485124ee3847c89a2ea3c18206f4,84cd1acc-7a1e-4f0f-9e04-45824d73ceed,,spotify+musicbrainz,False,
63,m001x5c6,Anne Dudley and Emily Sun are on a Mission: Series 8,2024-03-15,featured,Hotel California,The Eagles,1976,,False,,classic rock,yacht rock,soft rock,,40riOy7x9W7GXjyGp4pjAv,https://i.scdn.co/image/ab67616d000048514637341b9f507521afa9a778,e1eb0188-f52c-403f-9bc7-95316b74844b,,spotify+musicbrainz,False,
63,m001x5c6,Anne Dudley and Emily Sun are on a Mission: Series 8,2024-03-15,background,The Look of Love Pt 4,ABC,1982,,False,,new wave,synthpop,,,2MTvGu75Bhec6gwKihrkwe,https://i.scdn.co/image/ab67616d00004851e1520b61485114423bb8c923,b6d6ede7-02c2-4509-a1e0-b51d25f20fa0,,spotify+musicbrainz,False,
63,m001x5c6,Anne Dudley and Emily Sun are on a Mission: Series 8,2024-03-15,background,Poison Arrow,ABC,1982,1624,False,Martin Fry,new wave,synthpop,,,7abGerACQx9G1OBqHYFKAb,https://i.scdn.co/image/ab67616d00004851e1520b61485114423bb8c923,025b2a67-fdcc-4e05-89a0-86ca45f6dd3e,e20525bb-3618-3f82-8a14-d8450ddb7a23,spotify+musicbrainz,False,
63,m001x5c6,Anne Dudley and Emily Sun are on a Mission: Series 8,2024-03-15,background,The Pink Panther Theme,Henry Mancini,1963,,False,Henry Mancini,tv theme,,,,0juPSJLFnLFim7BK6VzTes,https://i.scdn.co/image/ab67616d00004851e97407bb9fdb339614c3c7c1,75ba28cd-edf6-43f5-9265-26f693be1c8a,bdfac54f-625c-3c5e-9e74-935e976c909c,spotify+musicbrainz,False,
63,m001x5c6,Anne Dudley and Emily Sun are on a Mission: Series 8,2024-03-15,background,Piano Concerto in A minor,Robert Schumann,1982,,False,,classical piano,classical,chamber music,,2T92sLkbFxkZSc1LvllGey,https://i.scdn.co/image/ab67616d000048512530ff91559032dff7b0b473,1cd1ed6e-df5a-40d6-905c-4702110817f8,,spotify+musicbrainz,False,
63,m001x5c6,Anne Dudley and Emily Sun are on a Mission: Series 8,2024-03-15,background,Piano Concerto No. 1 in F-sharp minor,Sergei Rachmaninoff,2023,,False,Сергей Васильевич Рахманинов,classical,classical piano,concerto,,2MBWbrRa8TRuWPrGGIOXcL,https://i.scdn.co/image/ab67616d000048514835cfde01c5884211f97054,88543fce-0639-4087-b672-d9a78dbf61d6,e75572e0-f1e8-31be-9370-df780be38de3,spotify+musicbrainz,False,
63,m001x5c6,Anne Dudley and Emily Sun are on a Mission: Series 8,2024-03-15,background,Canon in D major,Johann Pachelbel,2024,,False,Johann Pachelbel,baroque,classical,,,1DWoBGJYcPhsXKGRtvSuWV,https://i.scdn.co/image/ab67616d00004851dc55373e814f8e53e9b009bc,a2c39ddc-9972-405b-a02f-504988dec84f,3fa14686-8507-4f63-bf17-1b5f1f1a0088,spotify+musicbrainz,False,
62,m001wy3f,Anna Meredith and Joe Stilgoe head for South Africa: Series 8,2024-03-08,featured,Grazing in the Grass,Hugh Masekela,2004,,False,Philemon Hou,afro soul,afrobeat,,,5yIMfJOAacVK8EvObn3HsX,https://i.scdn.co/image/ab67616d00004851ab42c436b1622b9081aae41e,81229be0-6eb4-4b99-bbee-9d13d2183629,ab3bd47f-31b0-4033-8720-44c070bf9a1b,spotify+musicbrainz,False,
62,m001wy3f,Anna Meredith and Joe Stilgoe head for South Africa: Series 8,2024-03-08,featured,You Can Call Me Al,Paul Simon,1986,,False,Paul Simon,singer-songwriter,,,,0qxYx4F3vm1AOnfux6dDxP,https://i.scdn.co/image/ab67616d00004851e5855edffddef46b7feff49b,01e1696b-b3c7-4ffe-a42b-ec2c952f7429,687f76e8-9da4-31a7-acc5-ae17a05db1fd,spotify+musicbrainz,False,
62,m001wy3f,Anna Meredith and Joe Stilgoe head for South Africa: Series 8,2024-03-08,featured,My End is My Beginning,Guillaume de Machaut,2021,,False,,medieval,,,,1hnleqaEcUContE4ytd65k,https://i.scdn.co/image/ab67616d000048514a8bcb47242cea358058490d,dda65757-a69f-43c4-903f-df10b8435e6c,,spotify+musicbrainz,False,
62,m001wy3f,Anna Meredith and Joe Stilgoe head for South Africa: Series 8,2024-03-08,featured,Baile De Máscaras,Bala Desejo,2023,,False,Zé Ibarra,new mpb,,,,4v738WMdHRTTjjQYpJJeUe,https://i.scdn.co/image/ab67616d0000485143ed22887f06f0c6bd9f343f,5e4ec34b-976f-4935-929f-4a0a47b1670b,71d27a86-5c34-4a20-8cd0-3b74cd95963a,spotify+musicbrainz,False,
62,m001wy3f,Anna Meredith and Joe Stilgoe head for South Africa: Series 8,2024-03-08,featured,The Pink Panther Theme,Henry Mancini,1963,,False,Henry Mancini,tv theme,,,,0juPSJLFnLFim7BK6VzTes,https://i.scdn.co/image/ab67616d00004851e97407bb9fdb339614c3c7c1,75ba28cd-edf6-43f5-9265-26f693be1c8a,bdfac54f-625c-3c5e-9e74-935e976c909c,spotify+musicbrainz,False,
62,m001wy3f,Anna Meredith and Joe Stilgoe head for South Africa: Series 8,2024-03-08,background,Titanium,David Guetta feat. Sia,2011,,False,,edm,,,,2dOTkLZFbpNXrhc24CnTFd,https://i.scdn.co/image/ab67616d0000485141e645fc5764b517912fb720,01755837-bcc6-4413-9a2e-16ceb262791f,,spotify+musicbrainz,False,
62,m001wy3f,Anna Meredith and Joe Stilgoe head for South Africa: Series 8,2024-03-08,background,Nautilus,Anna Meredith,2016,,False,Anna Meredith,contemporary classical,,,,1RM7TvRrWYvg5GICBEQrFS,https://i.scdn.co/image/ab67616d0000485111d7e671b80414368a1e9768,6c4c5d54-ea80-444a-839b-0d55ea49d407,d57f1d92-c176-4ddd-8b16-2be8b86eb086,spotify+musicbrainz,False,
62,m001wy3f,Anna Meredith and Joe Stilgoe head for South Africa: Series 8,2024-03-08,background,Lazarus,David Bowie,2016,,False,,glam rock,art rock,,,7rFN0DhIFPjAWG1EaHO2F0,https://i.scdn.co/image/ab67616d00004851edaa573d262bc9eddca6519b,39ac7d01-7760-48ed-8837-1a158c7e3d55,,spotify+musicbrainz,False,
62,m001wy3f,Anna Meredith and Joe Stilgoe head for South Africa: Series 8,2024-03-08,background,Mr Bull No. 4,Freddie Gumbi,2023,,False,,,,,,7l7vW1RANK6erTaPK5l47h,https://i.scdn.co/image/ab67616d000048518170608224d8231726ec14f6,01240225-4bb1-486c-876d-c463fe987cc0,,spotify+musicbrainz,False,
62,m001wy3f,Anna Meredith and Joe Stilgoe head for South Africa: Series 8,2024-03-08,background,In My Solitude,Branford Marsalis,1997,,False,,christmas,,,,3RSpK5Y0y5tl25qvssrwJ6,https://i.scdn.co/image/ab67616d0000485198ed501c6a838b2244ebaf75,dc4bccfc-32e3-41cc-8b7c-454bb88e6626,,spotify+musicbrainz,False,
62,m001wy3f,Anna Meredith and Joe Stilgoe head for South Africa: Series 8,2024-03-08,background,Old Landmark,Aretha Franklin,1972,1649,True,William Herbert Brewster,soul,motown,classic soul,,5FnlmowF3elDo9Psgw1yFq,https://i.scdn.co/image/ab67616d00004851d489504728cbd9938743495c,560aa755-729d-486b-b7f2-26bdb44061bf,7630378b-5ed6-4e98-84ec-816af9e1da81,spotify+musicbrainz,False,
62,m001wy3f,Anna Meredith and Joe Stilgoe head for South Africa: Series 8,2024-03-08,background,Padam Padam,Kylie Minogue,2023,,False,LOSTBOY,dance pop,,,,44MuEHdlociG8KjhPhOVw5,https://i.scdn.co/image/ab67616d0000485197382c8f649a621b96bbb819,b6faa25c-e5e6-4cf6-928c-54147aa8c6d5,ee9c1262-c759-4de4-b233-003255bdfdc7,spotify+musicbrainz,False,
61,m001wrm8,Leo Geyer and Gillian Moore take us from Bach to Bowie: Series 8,2024-03-01,featured,Well-Tempered Clavier: Prelude in C Major,Bach,2026,,False,,baroque,classical,classical piano,,3E6wuUS99BbuG0co1gPU39,https://i.scdn.co/image/ab67616d00004851428f698102ff52dec7646a66,ea0769ee-b89f-4110-81f4-2e4d89f458f7,,spotify+musicbrainz,False,
61,m001wrm8,Leo Geyer and Gillian Moore take us from Bach to Bowie: Series 8,2024-03-01,featured,Bad Romance,Lady Gaga,2009,1716,False,Lady Gaga,art pop,pop,,,0SiywuOBRcynK0uKGWdCnn,https://i.scdn.co/image/ab67616d000048515c9890c0456a3719eeecd8aa,3278db7e-211f-468e-a6de-79506ff72abd,45c75efc-1d86-3cf6-868c-76fbcd940a76,spotify+musicbrainz,False,
61,m001wrm8,Leo Geyer and Gillian Moore take us from Bach to Bowie: Series 8,2024-03-01,featured,A Tayal Folk Song,Ming Flute Ensemble,2006,,False,,other world,,,,39SrgDbkBDeJvACI9gveGe,https://i.scdn.co/image/ab67616d000048516ae153e1744fcf406a126c29,479062c7-9198-4c46-a2e9-6edde681d220,,spotify+musicbrainz,False,
61,m001wrm8,Leo Geyer and Gillian Moore take us from Bach to Bowie: Series 8,2024-03-01,featured,Symphony No.9 in D Major (1st movement),Gustav Mahler,2023,,False,,classical,orchestral,,,4dtYQrZFUqcAiV3VhkFyev,https://i.scdn.co/image/ab67616d000048518a7e97f96e0ac6cb33684098,42af85de-a6e7-477b-9f45-116b6a06b0ad,,spotify+musicbrainz,False,
61,m001wrm8,Leo Geyer and Gillian Moore take us from Bach to Bowie: Series 8,2024-03-01,featured,Lazarus,David Bowie,2016,,False,,glam rock,art rock,,,7rFN0DhIFPjAWG1EaHO2F0,https://i.scdn.co/image/ab67616d00004851edaa573d262bc9eddca6519b,39ac7d01-7760-48ed-8837-1a158c7e3d55,,spotify+musicbrainz,False,
61,m001wrm8,Leo Geyer and Gillian Moore take us from Bach to Bowie: Series 8,2024-03-01,background,Pull Up To The Bumper,Grace Jones,1981,,False,Lowell “Sly” Dunbar,art pop,,,,653Fi3bqMxQQQmjw72ur6G,https://i.scdn.co/image/ab67616d0000485175a8b4d86fb3a88401b38282,d19f1a8e-fad9-4b46-aa2b-69af91d5adf5,b15ee969-1635-4890-a831-17fa65a536d1,spotify+musicbrainz,False,
61,m001wrm8,Leo Geyer and Gillian Moore take us from Bach to Bowie: Series 8,2024-03-01,background,In the Mood,Glenn Miller,2005,,False,Wingy Manone,big band,swing music,jazz,,5sj197xVLlMuwxgSCXYEkU,https://i.scdn.co/image/ab67616d00004851c74c1de0aded3f811b9af50f,a346a81d-b6b3-4ea6-9e24-bd1751d53b78,a42847be-d200-3d61-926c-632f57c77b1c,spotify+musicbrainz,False,
61,m001wrm8,Leo Geyer and Gillian Moore take us from Bach to Bowie: Series 8,2024-03-01,background,Ave Maria,Charles Gounod,2015,,False,,opera,,,,2kyEgPaAW8wdpvevPnkf0Z,https://i.scdn.co/image/ab67616d0000485134bd045ff6189c2a861a1e30,b504da68-a77a-4c93-a1e3-1717c981c44c,,spotify+musicbrainz,False,
61,m001wrm8,Leo Geyer and Gillian Moore take us from Bach to Bowie: Series 8,2024-03-01,background,Don't Cry For Me Argentina,Andrew Lloyd-Webber and Tim Rice,1988,,False,Andrew Lloyd Webber,musical,,,,4FixaPTOnRWWEfA1BDk00n,https://i.scdn.co/image/ab67616d0000485109dc74ac93ef9ba058fef03d,a28f126e-4d27-4a7c-899f-ca6452bbcb28,ba2ca489-d6c1-3c37-b35b-fb5915c21e8c,spotify+musicbrainz,False,
61,m001wrm8,Leo Geyer and Gillian Moore take us from Bach to Bowie: Series 8,2024-03-01,background,Fugue No 24 in B Minor,Bach,1986,,False,Johann Sebastian Bach,baroque,classical,classical piano,,3ahpw6icpOWTJajqZxze5E,https://i.scdn.co/image/ab67616d00004851362a6fefd04f5551ac8d8fa3,25bb48a9-6bdb-4412-bdc7-7bd4d9aaf307,4cf0b187-587d-325d-82c0-1b3d07dce739,spotify+musicbrainz,False,
61,m001wrm8,Leo Geyer and Gillian Moore take us from Bach to Bowie: Series 8,2024-03-01,background,Symphony No.6: 'Pathétique',Pyotr Ilyich Tchaikovsky,2019,,False,,ballet,classical,orchestral,,0gCuDLag1doWpi28Mxuga9,https://i.scdn.co/image/ab67616d000048518d47f69b6e1b5e7202e49ea0,b259893b-fe09-4b0a-9e8d-b78a2fa3d16c,,spotify+musicbrainz,False,
60,m001wjt0,Amy Harman and Debbie Wiseman get In the Mood: Series 8,2024-02-23,featured,"Nonet, Op.2 ‘Gradus ad Parnassum’: 1st movement",Samuel Coleridge-Taylor,2022,,False,,classical,,,,1CPln7dAV6U4pHppewfPBd,https://i.scdn.co/image/ab67616d000048519af8984cb300cdb053fcd8d4,d9f3d129-983b-4c79-8468-4974184bc039,,spotify+musicbrainz,False,
60,m001wjt0,Amy Harman and Debbie Wiseman get In the Mood: Series 8,2024-02-23,featured,Nobody Knows (Ladas Road),Loyle Carner,2022,,False,Thomas Lee Barrett,jazz rap,indie soul,,,6n3gJBvi9jZB9kkzHqmZ8P,https://i.scdn.co/image/ab67616d000048510d7bd8c43a71910b53126b09,7ffd0edd-d6b4-48ba-976a-2f2cb4a4ad21,f7516767-85c2-41f0-91a6-4981704baf8c,spotify+musicbrainz,False,
60,m001wjt0,Amy Harman and Debbie Wiseman get In the Mood: Series 8,2024-02-23,featured,Adagio from Piano Sonata in G minor,Clara Schumann,2024,,False,,,,,,4s5b7RjTMGij9kHuLQtj5A,https://i.scdn.co/image/ab67616d0000485157c5a17bd3f6619e278f0945,37f0e1d2-3523-4375-a15b-ed074c1f8e76,,spotify+musicbrainz,False,
60,m001wjt0,Amy Harman and Debbie Wiseman get In the Mood: Series 8,2024-02-23,featured,If I Ain’t Got You,Alicia Keys,2003,,False,,r&b,neo soul,,,3XVBdLihbNbxUwZosxcGuJ,https://i.scdn.co/image/ab67616d0000485156ff19308ebeb48e2ba6094b,2a955fb7-e007-48a2-a349-6668677dab76,,spotify+musicbrainz,False,
60,m001wjt0,Amy Harman and Debbie Wiseman get In the Mood: Series 8,2024-02-23,featured,In the Mood,Glenn Miller,2005,,False,Wingy Manone,big band,swing music,jazz,,5sj197xVLlMuwxgSCXYEkU,https://i.scdn.co/image/ab67616d00004851c74c1de0aded3f811b9af50f,a346a81d-b6b3-4ea6-9e24-bd1751d53b78,a42847be-d200-3d61-926c-632f57c77b1c,spotify+musicbrainz,False,
60,m001wjt0,Amy Harman and Debbie Wiseman get In the Mood: Series 8,2024-02-23,background,"Top Hat, White Tie and Tails",Irving Berlin,2003,,False,,,,,,14AUa3xDGkhmpZ31Z3zYlQ,https://i.scdn.co/image/ab67616d000048510be2a6b740fb61f03927947f,5d4cdad2-13b9-4d15-9805-ed109ed50b12,,spotify+musicbrainz,False,
60,m001wjt0,Amy Harman and Debbie Wiseman get In the Mood: Series 8,2024-02-23,background,Moondance,Van Morrison,1970,,False,Van Morrison,,,,,683b4ikwa62JevCjwrmfg6,https://i.scdn.co/image/ab67616d000048512a1ffd75bb148e58ce2a6cac,4a8bbad8-0222-4b3a-b6c3-a127697860b7,d1939cba-f832-464f-b668-f3689f5f23fe,spotify+musicbrainz,False,
60,m001wjt0,Amy Harman and Debbie Wiseman get In the Mood: Series 8,2024-02-23,background,Symphony No. 6 in B minor,Pyotr Ilyich Tchaikovsky,2019,,False,,ballet,classical,orchestral,,1G0IEDWNWEaSXdOuwIIP0J,https://i.scdn.co/image/ab67616d000048518d47f69b6e1b5e7202e49ea0,d0676b25-b1b2-4a97-9ae9-311753cebe5c,,spotify+musicbrainz,False,
60,m001wjt0,Amy Harman and Debbie Wiseman get In the Mood: Series 8,2024-02-23,background,Nobody Knows,Pastor T L Barrett & The Youth for Christ Choir,1971,,False,,funk gospel,classic soul,,,2TM24qZOOgsmA94g6Ovy48,https://i.scdn.co/image/ab67616d00004851a41c1c5ba86984019f8b3855,f3ee683b-34ee-4a8c-afb9-46f2580c8ec3,,spotify+musicbrainz,False,
60,m001wjt0,Amy Harman and Debbie Wiseman get In the Mood: Series 8,2024-02-23,background,Tar Paper Stomp,Wingy Manone,2010,,False,Wingy Manone,swing music,big band,ragtime,,4T94FSJpIe13390jn0Mftv,https://i.scdn.co/image/ab67616d000048511c2671104b2d376c534d8b40,e6f63adf-f094-471f-a8ba-89e0c1e908c2,6091d058-c06f-45c8-a416-b8df68299e11,spotify+musicbrainz,False,
59,m001w8sy,Anna Lapwood and Benjamin Appl go on a European dance adventure: Series 8,2024-02-16,featured,In München steht ein Hofbräuhaus,The Bavarian Oompah Band,1992,,False,Wilhelm Gabriel,polka,,,,0yp7moBssxdu8KJeu3MceZ,https://i.scdn.co/image/ab67616d000048517f41d010c81664bfe8b06ef3,64e8398e-7d7b-4566-8049-c1d71d2411bb,8f8d6535-fd48-447f-8e1f-d908dc594bdc,spotify+musicbrainz,False,
59,m001w8sy,Anna Lapwood and Benjamin Appl go on a European dance adventure: Series 8,2024-02-16,featured,‘Burlesque Overture’ Suite in B-flat Major,Georg Philipp Telemann,2016,,False,,baroque,classical,concerto,,4EmAU4acBn4KLu8r9TGqiw,https://i.scdn.co/image/ab67616d000048514865633b207605b057ba883f,e1392570-9440-4fdc-bbb4-7b27a1e46792,,spotify+musicbrainz,False,
59,m001w8sy,Anna Lapwood and Benjamin Appl go on a European dance adventure: Series 8,2024-02-16,featured,Fast Dance + Romanian Folk Dances,Béla Bartók,2008,,False,,classical,expressionism,neoclassical,,2OPeyFtoiq5mEJ2ZruUGKY,https://i.scdn.co/image/ab67616d00004851ecc3d4a822ae056f34acfe1d,9790071a-8013-416e-a1f7-ef6b9ae8888a,,spotify+musicbrainz,False,
59,m001w8sy,Anna Lapwood and Benjamin Appl go on a European dance adventure: Series 8,2024-02-16,featured,"Il est cinq heures, Paris s'éveille",Jacques Dutronc,1968,,False,Jacques Dutronc,flute,,,,2CLeotsLhEUu0qkj56vbUj,https://i.scdn.co/image/ab67616d000048514af2aea504a792071772f349,7a694a58-b9fd-4431-bdd9-13737d2631ac,20f0a594-4e90-4e39-aaee-37f2122619a6,spotify+musicbrainz,False,
59,m001w8sy,Anna Lapwood and Benjamin Appl go on a European dance adventure: Series 8,2024-02-16,featured,Moondance,Van Morrison,1970,,False,Van Morrison,,,,,683b4ikwa62JevCjwrmfg6,https://i.scdn.co/image/ab67616d000048512a1ffd75bb148e58ce2a6cac,4a8bbad8-0222-4b3a-b6c3-a127697860b7,d1939cba-f832-464f-b668-f3689f5f23fe,spotify+musicbrainz,False,
59,m001w8sy,Anna Lapwood and Benjamin Appl go on a European dance adventure: Series 8,2024-02-16,background,Jumpin' at the Woodside,Count Basie and Duke Ellington,1961,,False,Count Basie,jazz,big band,swing music,,5bjDadKhSzdKK8sy5FGgAI,https://i.scdn.co/image/ab67616d00004851c0c882938931ba61956f2a7b,9e4e68d2-4320-42a1-9a20-4a68467f18a4,eabb264e-5d86-4f62-9fc7-260523f07f36,spotify+musicbrainz,False,
59,m001w8sy,Anna Lapwood and Benjamin Appl go on a European dance adventure: Series 8,2024-02-16,background,Set Fire to the Rain,Adele,2011,,False,Adele,soft pop,,,,3di5hcvxxciiqwMH1jarhY,https://i.scdn.co/image/ab67616d00004851e63ac9f24aab9acc90f81960,cbb92794-9323-47bf-a3bb-1ad614592a30,48f4272b-60d4-32e7-ba51-1f254dfc1887,spotify+musicbrainz,False,
59,m001w8sy,Anna Lapwood and Benjamin Appl go on a European dance adventure: Series 8,2024-02-16,background,Sakura Sakura,Tadaaki Misago and the Tokyo Cuban Boys,2022,,False,,,,,,3kGEPEHKRnbUW9KIOynPc9,https://i.scdn.co/image/ab67616d00004851de1acb1009d8ddbeccb2889a,b78b2a4f-967e-4157-a1e0-d5729df8556a,,spotify+musicbrainz,False,
58,m001w1gw,Corinne Bailey Rae and Nicky Spence launch a brand new series: Series 8,2024-02-09,featured,Povela E Yova / Dilmano Dilbero,The London Bulgarian Choir,2008,,False,,choral,,,,4DBbQBAPrh6wRcDPy4loex,https://i.scdn.co/image/ab67616d000048515f271b1bf85121526ffa52a2,4cf23067-d4b5-4a20-99ba-286f8e63b5d7,,spotify+musicbrainz,False,
58,m001w1gw,Corinne Bailey Rae and Nicky Spence launch a brand new series: Series 8,2024-02-09,featured,Confrontation and Rescue from Satyagraha,Philip Glass,2025,,False,Philip Glass,,,,,3IooKSGurp7bwCnK5odZEZ,https://i.scdn.co/image/ab67616d00004851d9f194bbca25cef1c9d3c0e2,7403bb43-7bfc-4cbb-85e8-97fbf8786475,7c8eb893-81a0-41ea-a5c4-e9f24b1ae53c,spotify+musicbrainz,False,
58,m001w1gw,Corinne Bailey Rae and Nicky Spence launch a brand new series: Series 8,2024-02-09,featured,Bad Guy,Billie Eilish,2019,,False,Billie Eilish,electropop,dance-pop,pop,,2Fxmhks0bxGSBdJ92vM42m,https://i.scdn.co/image/ab67616d0000485150a3147b4edd7701a876c6ce,74420eef-8310-48ab-b901-9a802b7ce587,06c9031d-476f-4d08-be46-72fc581cbe6a,spotify+musicbrainz,False,
58,m001w1gw,Corinne Bailey Rae and Nicky Spence launch a brand new series: Series 8,2024-02-09,featured,Meditation (Meditação),Antônio Carlos Jobim and Frank Sinatra,1967,,True,Antônio Carlos Jobim,bossa nova,brazilian jazz,mpb,,2nwamC3x9eHLhLnGTrvh3w,https://i.scdn.co/image/ab67616d000048517d6f106efadd36f7779383c7,9432d427-3c92-44ec-b72e-51f2423f0d46,87c15f26-e79a-34db-843c-6884186c94bd,spotify+musicbrainz,False,
58,m001w1gw,Corinne Bailey Rae and Nicky Spence launch a brand new series: Series 8,2024-02-09,featured,Set Fire to the Rain,Adele,2011,,False,Adele,soft pop,,,,3di5hcvxxciiqwMH1jarhY,https://i.scdn.co/image/ab67616d00004851e63ac9f24aab9acc90f81960,cbb92794-9323-47bf-a3bb-1ad614592a30,48f4272b-60d4-32e7-ba51-1f254dfc1887,spotify+musicbrainz,False,
58,m001w1gw,Corinne Bailey Rae and Nicky Spence launch a brand new series: Series 8,2024-02-09,background,A Fifth of Beethoven,Walter Murphy and the Big Apple Band,1977,,False,,disco,,,,1hR3TNe1neCWRQatSVOFfX,https://i.scdn.co/image/ab67616d00004851c129b7e46bb0d8b054dae51f,30a5bd1f-25b1-4e8c-bc5e-86064c41672c,,spotify+musicbrainz,False,
57,m001t33x,Neil Brand and Anna Phoebe round off the latest series: Series 7,2023-12-08,featured,Prove It On Me Blues,Ma Rainey,2013,,False,,classic blues,blues,ragtime,,60iPrOLjwn9MPOmOBT3uJw,https://i.scdn.co/image/ab67616d00004851f563ba8c48f306c354c416b8,a956d95f-a259-48b2-9c03-f3f5d533bbca,,spotify+musicbrainz,False,
57,m001t33x,Neil Brand and Anna Phoebe round off the latest series: Series 7,2023-12-08,featured,O Superman,Laurie Anderson,1982,,False,Laurie Anderson,art pop,avant-garde,art rock,,421Gp1eSmOIcD6alTWowFR,https://i.scdn.co/image/ab67616d00004851588b07fde7427a6b8e2614fe,77cab96f-e87d-4164-ae67-30b7c4877f67,04639c92-6d86-302d-8af2-854cf0617c06,spotify+musicbrainz,False,
57,m001t33x,Neil Brand and Anna Phoebe round off the latest series: Series 7,2023-12-08,featured,Yo Soy Cubano,The Chakachas,2008,,False,,,,,,6KmeJB34wVVqar5b2uxWrE,https://i.scdn.co/image/ab67616d00004851f4a9c05577b219170413b046,021a7664-664e-4797-a3bd-39ba5da10c21,,spotify+musicbrainz,False,
